7.3548 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
11.3315 	EXP 	image_l: image = 'stimuli/fractal_left.png'
11.3315 	EXP 	image_r: image = 'stimuli/fractal_right.png'
11.3315 	EXP 	image_l: autoDraw = True
11.3315 	EXP 	image_r: autoDraw = True
11.3816 	DATA 	Mouse:  Left button up, pos=(1237,606)
11.9817 	DATA 	Mouse: Left button down, pos=(644,601)
11.9839 	EXP 	New trial (rep=2, index=0): None
12.0315 	EXP 	image_l: autoDraw = False
12.0315 	EXP 	image_r: autoDraw = False
12.0315 	EXP 	image_l: image = 'stimuli/fractal_left.png'
12.0315 	EXP 	image_r: image = 'stimuli/fractal_right.png'
12.0315 	EXP 	image_l: autoDraw = True
12.0315 	EXP 	image_r: autoDraw = True
12.0983 	DATA 	Mouse:  Left button up, pos=(644,601)
12.7150 	DATA 	Mouse: Left button down, pos=(754,601)
12.7170 	EXP 	New trial (rep=3, index=0): None
12.7648 	EXP 	image_l: autoDraw = False
12.7648 	EXP 	image_r: autoDraw = False
12.7648 	EXP 	image_l: image = 'stimuli/fractal_left.png'
12.7648 	EXP 	image_r: image = 'stimuli/fractal_right.png'
12.7648 	EXP 	image_l: autoDraw = True
12.7648 	EXP 	image_r: autoDraw = True
12.8150 	DATA 	Mouse:  Left button up, pos=(753,601)
13.3816 	DATA 	Mouse: Left button down, pos=(753,601)
13.3838 	EXP 	New trial (rep=4, index=0): None
13.4315 	EXP 	image_l: autoDraw = False
13.4315 	EXP 	image_r: autoDraw = False
13.4315 	EXP 	image_l: image = 'stimuli/fractal_left.png'
13.4315 	EXP 	image_r: image = 'stimuli/fractal_right.png'
13.4315 	EXP 	image_l: autoDraw = True
13.4315 	EXP 	image_r: autoDraw = True
13.4816 	DATA 	Mouse:  Left button up, pos=(753,601)
14.4650 	DATA 	Mouse: Left button down, pos=(1106,662)
14.4671 	EXP 	New trial (rep=5, index=0): None
14.5148 	EXP 	image_l: autoDraw = False
14.5148 	EXP 	image_r: autoDraw = False
14.5148 	EXP 	image_l: image = 'stimuli/fractal_left.png'
14.5148 	EXP 	image_r: image = 'stimuli/fractal_right.png'
14.5148 	EXP 	image_l: autoDraw = True
14.5148 	EXP 	image_r: autoDraw = True
14.6152 	DATA 	Mouse:  Left button up, pos=(1106,662)
15.1650 	DATA 	Mouse: Left button down, pos=(1106,662)
15.1670 	EXP 	New trial (rep=6, index=0): None
15.2148 	EXP 	image_l: autoDraw = False
15.2148 	EXP 	image_r: autoDraw = False
15.2148 	EXP 	image_l: image = 'stimuli/fractal_left.png'
15.2148 	EXP 	image_r: image = 'stimuli/fractal_right.png'
15.2148 	EXP 	image_l: autoDraw = True
15.2148 	EXP 	image_r: autoDraw = True
15.2816 	DATA 	Mouse:  Left button up, pos=(1106,662)
15.9983 	DATA 	Mouse: Left button down, pos=(788,566)
16.0004 	EXP 	New trial (rep=7, index=0): None
16.0482 	EXP 	image_l: autoDraw = False
16.0482 	EXP 	image_r: autoDraw = False
16.0482 	EXP 	image_l: image = 'stimuli/fractal_left.png'
16.0482 	EXP 	image_r: image = 'stimuli/fractal_right.png'
16.0482 	EXP 	image_l: autoDraw = True
16.0482 	EXP 	image_r: autoDraw = True
16.0983 	DATA 	Mouse:  Left button up, pos=(787,565)
16.7817 	DATA 	Mouse: Left button down, pos=(780,570)
16.7841 	EXP 	New trial (rep=8, index=0): None
16.8315 	EXP 	image_l: autoDraw = False
16.8315 	EXP 	image_r: autoDraw = False
16.8315 	EXP 	image_l: image = 'stimuli/fractal_left.png'
16.8315 	EXP 	image_r: image = 'stimuli/fractal_right.png'
16.8315 	EXP 	image_l: autoDraw = True
16.8315 	EXP 	image_r: autoDraw = True
16.8816 	DATA 	Mouse:  Left button up, pos=(780,570)
17.2672 	DATA 	Mouse: Left button down, pos=(1165,548)
17.2838 	EXP 	New trial (rep=9, index=0): None
17.3314 	EXP 	image_l: autoDraw = False
17.3314 	EXP 	image_r: autoDraw = False
17.3314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
17.3314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
17.3314 	EXP 	image_l: autoDraw = True
17.3314 	EXP 	image_r: autoDraw = True
17.3651 	DATA 	Mouse:  Left button up, pos=(1165,548)
18.0816 	DATA 	Mouse: Left button down, pos=(1222,576)
18.0837 	EXP 	New trial (rep=10, index=0): None
18.1314 	EXP 	image_l: autoDraw = False
18.1314 	EXP 	image_r: autoDraw = False
18.1314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
18.1314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
18.1314 	EXP 	image_l: autoDraw = True
18.1314 	EXP 	image_r: autoDraw = True
18.1816 	DATA 	Mouse:  Left button up, pos=(1222,576)
18.8318 	DATA 	Mouse: Left button down, pos=(1273,623)
18.8342 	EXP 	New trial (rep=11, index=0): None
18.8814 	EXP 	image_l: autoDraw = False
18.8814 	EXP 	image_r: autoDraw = False
18.8814 	EXP 	image_l: image = 'stimuli/fractal_left.png'
18.8814 	EXP 	image_r: image = 'stimuli/fractal_right.png'
18.8814 	EXP 	image_l: autoDraw = True
18.8814 	EXP 	image_r: autoDraw = True
18.9150 	DATA 	Mouse:  Left button up, pos=(1273,623)
19.3483 	DATA 	Mouse: Left button down, pos=(577,477)
19.3507 	EXP 	New trial (rep=12, index=0): None
19.3981 	EXP 	image_l: autoDraw = False
19.3981 	EXP 	image_r: autoDraw = False
19.3981 	EXP 	image_l: image = 'stimuli/fractal_left.png'
19.3981 	EXP 	image_r: image = 'stimuli/fractal_right.png'
19.3981 	EXP 	image_l: autoDraw = True
19.3981 	EXP 	image_r: autoDraw = True
19.4316 	DATA 	Mouse:  Left button up, pos=(577,477)
19.8650 	DATA 	Mouse: Left button down, pos=(1257,554)
19.8672 	EXP 	New trial (rep=13, index=0): None
19.9148 	EXP 	image_l: autoDraw = False
19.9148 	EXP 	image_r: autoDraw = False
19.9148 	EXP 	image_l: image = 'stimuli/fractal_left.png'
19.9148 	EXP 	image_r: image = 'stimuli/fractal_right.png'
19.9148 	EXP 	image_l: autoDraw = True
19.9148 	EXP 	image_r: autoDraw = True
19.9482 	DATA 	Mouse:  Left button up, pos=(1257,554)
20.7816 	DATA 	Mouse: Left button down, pos=(1367,564)
20.7837 	EXP 	New trial (rep=14, index=0): None
20.8314 	EXP 	image_l: autoDraw = False
20.8314 	EXP 	image_r: autoDraw = False
20.8314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
20.8314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
20.8314 	EXP 	image_l: autoDraw = True
20.8314 	EXP 	image_r: autoDraw = True
20.8650 	DATA 	Mouse:  Left button up, pos=(1367,564)
21.2656 	DATA 	Mouse: Left button down, pos=(708,456)
21.2838 	EXP 	New trial (rep=15, index=0): None
21.3315 	EXP 	image_l: autoDraw = False
21.3315 	EXP 	image_r: autoDraw = False
21.3315 	EXP 	image_l: image = 'stimuli/fractal_left.png'
21.3315 	EXP 	image_r: image = 'stimuli/fractal_right.png'
21.3315 	EXP 	image_l: autoDraw = True
21.3315 	EXP 	image_r: autoDraw = True
21.3317 	DATA 	Mouse:  Left button up, pos=(708,456)
21.7489 	DATA 	Mouse: Left button down, pos=(1282,561)
21.7511 	EXP 	New trial (rep=16, index=0): None
21.7981 	EXP 	image_l: autoDraw = False
21.7981 	EXP 	image_r: autoDraw = False
21.7981 	EXP 	image_l: image = 'stimuli/fractal_left.png'
21.7981 	EXP 	image_r: image = 'stimuli/fractal_right.png'
21.7981 	EXP 	image_l: autoDraw = True
21.7981 	EXP 	image_r: autoDraw = True
21.8316 	DATA 	Mouse:  Left button up, pos=(1282,561)
22.3316 	DATA 	Mouse: Left button down, pos=(676,511)
22.3338 	EXP 	New trial (rep=17, index=0): None
22.3814 	EXP 	image_l: autoDraw = False
22.3814 	EXP 	image_r: autoDraw = False
22.3814 	EXP 	image_l: image = 'stimuli/fractal_left.png'
22.3814 	EXP 	image_r: image = 'stimuli/fractal_right.png'
22.3814 	EXP 	image_l: autoDraw = True
22.3814 	EXP 	image_r: autoDraw = True
22.3818 	DATA 	Mouse:  Left button up, pos=(676,511)
22.8827 	DATA 	Mouse: Left button down, pos=(1191,593)
22.9003 	EXP 	New trial (rep=18, index=0): None
22.9481 	EXP 	image_l: autoDraw = False
22.9481 	EXP 	image_r: autoDraw = False
22.9481 	EXP 	image_l: image = 'stimuli/fractal_left.png'
22.9481 	EXP 	image_r: image = 'stimuli/fractal_right.png'
22.9481 	EXP 	image_l: autoDraw = True
22.9481 	EXP 	image_r: autoDraw = True
22.9483 	DATA 	Mouse:  Left button up, pos=(1191,593)
23.6483 	DATA 	Mouse: Left button down, pos=(620,507)
23.6504 	EXP 	New trial (rep=19, index=0): None
23.6981 	EXP 	image_l: autoDraw = False
23.6981 	EXP 	image_r: autoDraw = False
23.6981 	EXP 	image_l: image = 'stimuli/fractal_left.png'
23.6981 	EXP 	image_r: image = 'stimuli/fractal_right.png'
23.6981 	EXP 	image_l: autoDraw = True
23.6981 	EXP 	image_r: autoDraw = True
23.7320 	DATA 	Mouse:  Left button up, pos=(620,507)
24.8823 	DATA 	Mouse: Left button down, pos=(635,497)
24.8845 	EXP 	New trial (rep=20, index=0): None
24.9314 	EXP 	image_l: autoDraw = False
24.9314 	EXP 	image_r: autoDraw = False
24.9314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
24.9314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
24.9314 	EXP 	image_l: autoDraw = True
24.9314 	EXP 	image_r: autoDraw = True
24.9649 	DATA 	Mouse:  Left button up, pos=(635,497)
25.6816 	DATA 	Mouse: Left button down, pos=(1194,573)
25.6837 	EXP 	New trial (rep=21, index=0): None
25.7314 	EXP 	image_l: autoDraw = False
25.7314 	EXP 	image_r: autoDraw = False
25.7314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
25.7314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
25.7314 	EXP 	image_l: autoDraw = True
25.7314 	EXP 	image_r: autoDraw = True
25.7649 	DATA 	Mouse:  Left button up, pos=(1194,573)
26.7316 	DATA 	Mouse: Left button down, pos=(647,508)
26.7340 	EXP 	New trial (rep=22, index=0): None
26.7814 	EXP 	image_l: autoDraw = False
26.7814 	EXP 	image_r: autoDraw = False
26.7814 	EXP 	image_l: image = 'stimuli/fractal_left.png'
26.7814 	EXP 	image_r: image = 'stimuli/fractal_right.png'
26.7814 	EXP 	image_l: autoDraw = True
26.7814 	EXP 	image_r: autoDraw = True
26.7982 	DATA 	Mouse:  Left button up, pos=(647,508)
27.9154 	DATA 	Mouse: Left button down, pos=(1187,574)
27.9176 	EXP 	New trial (rep=23, index=0): None
27.9647 	EXP 	image_l: autoDraw = False
27.9647 	EXP 	image_r: autoDraw = False
27.9647 	EXP 	image_l: image = 'stimuli/fractal_left.png'
27.9647 	EXP 	image_r: image = 'stimuli/fractal_right.png'
27.9647 	EXP 	image_l: autoDraw = True
27.9647 	EXP 	image_r: autoDraw = True
28.0148 	DATA 	Mouse:  Left button up, pos=(1187,574)
29.0654 	DATA 	Mouse: Left button down, pos=(755,511)
29.0675 	EXP 	New trial (rep=24, index=0): None
29.1147 	EXP 	image_l: autoDraw = False
29.1147 	EXP 	image_r: autoDraw = False
29.1147 	EXP 	image_l: image = 'stimuli/fractal_left.png'
29.1147 	EXP 	image_r: image = 'stimuli/fractal_right.png'
29.1147 	EXP 	image_l: autoDraw = True
29.1147 	EXP 	image_r: autoDraw = True
29.1149 	DATA 	Mouse:  Left button up, pos=(755,511)
30.0649 	DATA 	Mouse: Left button down, pos=(1195,533)
30.0671 	EXP 	New trial (rep=25, index=0): None
30.1147 	EXP 	image_l: autoDraw = False
30.1147 	EXP 	image_r: autoDraw = False
30.1147 	EXP 	image_l: image = 'stimuli/fractal_left.png'
30.1147 	EXP 	image_r: image = 'stimuli/fractal_right.png'
30.1147 	EXP 	image_l: autoDraw = True
30.1147 	EXP 	image_r: autoDraw = True
30.1316 	DATA 	Mouse:  Left button up, pos=(1195,533)
30.9823 	DATA 	Mouse: Left button down, pos=(650,502)
30.9844 	EXP 	New trial (rep=26, index=0): None
31.0314 	EXP 	image_l: autoDraw = False
31.0314 	EXP 	image_r: autoDraw = False
31.0314 	EXP 	image_l: image = 'stimuli/fractal_left.png'
31.0314 	EXP 	image_r: image = 'stimuli/fractal_right.png'
31.0314 	EXP 	image_l: autoDraw = True
31.0314 	EXP 	image_r: autoDraw = True
31.0649 	DATA 	Mouse:  Left button up, pos=(650,502)
31.8649 	DATA 	Mouse: Left button down, pos=(1193,582)
31.8671 	EXP 	New trial (rep=27, index=0): None
31.9147 	EXP 	image_l: autoDraw = False
31.9147 	EXP 	image_r: autoDraw = False
31.9147 	EXP 	image_l: image = 'stimuli/fractal_left.png'
31.9147 	EXP 	image_r: image = 'stimuli/fractal_right.png'
31.9147 	EXP 	image_l: autoDraw = True
31.9147 	EXP 	image_r: autoDraw = True
31.9315 	DATA 	Mouse:  Left button up, pos=(1193,582)
32.6649 	DATA 	Mouse: Left button down, pos=(789,507)
32.6670 	EXP 	New trial (rep=28, index=0): None
32.7147 	EXP 	image_l: autoDraw = False
32.7147 	EXP 	image_r: autoDraw = False
32.7147 	EXP 	image_l: image = 'stimuli/fractal_left.png'
32.7147 	EXP 	image_r: image = 'stimuli/fractal_right.png'
32.7147 	EXP 	image_l: autoDraw = True
32.7147 	EXP 	image_r: autoDraw = True
32.7484 	DATA 	Mouse:  Left button up, pos=(789,507)
33.8982 	DATA 	Mouse: Left button down, pos=(684,549)
33.9003 	EXP 	New trial (rep=29, index=0): None
33.9480 	EXP 	image_l: autoDraw = False
33.9480 	EXP 	image_r: autoDraw = False
33.9480 	EXP 	image_l: image = 'stimuli/fractal_left.png'
33.9480 	EXP 	image_r: image = 'stimuli/fractal_right.png'
33.9480 	EXP 	image_l: autoDraw = True
33.9480 	EXP 	image_r: autoDraw = True
33.9815 	DATA 	Mouse:  Left button up, pos=(684,549)
34.9482 	DATA 	Mouse: Left button down, pos=(1153,571)
34.9504 	EXP 	New trial (rep=30, index=0): None
34.9980 	EXP 	image_l: autoDraw = False
34.9980 	EXP 	image_r: autoDraw = False
34.9980 	EXP 	image_l: image = 'stimuli/fractal_left.png'
34.9980 	EXP 	image_r: image = 'stimuli/fractal_right.png'
34.9980 	EXP 	image_l: autoDraw = True
34.9980 	EXP 	image_r: autoDraw = True
35.0486 	DATA 	Mouse:  Left button up, pos=(1153,571)
35.8816 	DATA 	Mouse: Left button down, pos=(642,561)
35.8836 	EXP 	New trial (rep=31, index=0): None
35.9313 	EXP 	image_l: autoDraw = False
35.9313 	EXP 	image_r: autoDraw = False
35.9313 	EXP 	image_l: image = 'stimuli/fractal_left.png'
35.9313 	EXP 	image_r: image = 'stimuli/fractal_right.png'
35.9313 	EXP 	image_l: autoDraw = True
35.9313 	EXP 	image_r: autoDraw = True
35.9481 	DATA 	Mouse:  Left button up, pos=(642,561)
36.7483 	DATA 	Mouse: Left button down, pos=(1194,574)
36.7504 	EXP 	New trial (rep=32, index=0): None
36.7980 	EXP 	image_l: autoDraw = False
36.7980 	EXP 	image_r: autoDraw = False
36.7980 	EXP 	image_l: image = 'stimuli/fractal_left.png'
36.7980 	EXP 	image_r: image = 'stimuli/fractal_right.png'
36.7980 	EXP 	image_l: autoDraw = True
36.7980 	EXP 	image_r: autoDraw = True
36.8153 	DATA 	Mouse:  Left button up, pos=(1194,574)
37.5148 	DATA 	Mouse: Left button down, pos=(741,549)
37.5168 	EXP 	New trial (rep=33, index=0): None
37.5647 	EXP 	image_l: autoDraw = False
37.5647 	EXP 	image_r: autoDraw = False
37.5647 	EXP 	image_l: image = 'stimuli/fractal_left.png'
37.5647 	EXP 	image_r: image = 'stimuli/fractal_right.png'
37.5647 	EXP 	image_l: autoDraw = True
37.5647 	EXP 	image_r: autoDraw = True
37.6148 	DATA 	Mouse:  Left button up, pos=(741,549)
38.3481 	DATA 	Mouse: Left button down, pos=(1240,571)
38.3506 	EXP 	New trial (rep=34, index=0): None
38.3980 	EXP 	image_l: autoDraw = False
38.3980 	EXP 	image_r: autoDraw = False
38.3980 	EXP 	image_l: image = 'stimuli/fractal_left.png'
38.3980 	EXP 	image_r: image = 'stimuli/fractal_right.png'
38.3980 	EXP 	image_l: autoDraw = True
38.3980 	EXP 	image_r: autoDraw = True
38.4648 	DATA 	Mouse:  Left button up, pos=(1240,571)
38.9149 	DATA 	Mouse: Left button down, pos=(524,544)
38.9170 	EXP 	New trial (rep=35, index=0): None
38.9647 	EXP 	image_l: autoDraw = False
38.9647 	EXP 	image_r: autoDraw = False
38.9647 	EXP 	image_l: image = 'stimuli/fractal_left.png'
38.9647 	EXP 	image_r: image = 'stimuli/fractal_right.png'
38.9647 	EXP 	image_l: autoDraw = True
38.9647 	EXP 	image_r: autoDraw = True
38.9982 	DATA 	Mouse:  Left button up, pos=(524,544)
40.0651 	DATA 	Keypress: escape
40.7084 	EXP 	window1: mouseVisible = True
