6.1747 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
14.1886 	DATA 	Mouse:  Left button up, pos=(715,530)
14.7564 	DATA 	Mouse: Left button down, pos=(1297,571)
14.7584 	EXP 	New trial (rep=6, index=0): None
14.8051 	EXP 	image_l: autoDraw = False
14.8051 	EXP 	image_r: autoDraw = False
14.8051 	EXP 	image_l: image = 'stimuli/fractal_left.png'
14.8051 	EXP 	image_r: image = 'stimuli/fractal_right.png'
14.8051 	EXP 	image_l: autoDraw = True
14.8051 	EXP 	image_r: autoDraw = True
14.8219 	DATA 	Mouse:  Left button up, pos=(1297,571)
15.7552 	DATA 	Mouse: Left button down, pos=(1157,581)
15.7573 	EXP 	New trial (rep=7, index=0): None
15.8051 	EXP 	image_l: autoDraw = False
15.8051 	EXP 	image_r: autoDraw = False
15.8051 	EXP 	image_l: image = 'stimuli/fractal_left.png'
15.8051 	EXP 	image_r: image = 'stimuli/fractal_right.png'
15.8051 	EXP 	image_l: autoDraw = True
15.8051 	EXP 	image_r: autoDraw = True
15.8386 	DATA 	Mouse:  Left button up, pos=(1157,581)
16.3553 	DATA 	Mouse: Left button down, pos=(755,567)
16.3573 	EXP 	New trial (rep=8, index=0): None
16.4050 	EXP 	image_l: autoDraw = False
16.4050 	EXP 	image_r: autoDraw = False
16.4050 	EXP 	image_l: image = 'stimuli/fractal_left.png'
16.4050 	EXP 	image_r: image = 'stimuli/fractal_right.png'
16.4050 	EXP 	image_l: autoDraw = True
16.4050 	EXP 	image_r: autoDraw = True
16.4219 	DATA 	Mouse:  Left button up, pos=(755,567)
17.2886 	DATA 	Mouse: Left button down, pos=(781,571)
17.2907 	EXP 	New trial (rep=9, index=0): None
17.3384 	EXP 	image_l: autoDraw = False
17.3384 	EXP 	image_r: autoDraw = False
17.3384 	EXP 	image_l: image = 'stimuli/fractal_left.png'
17.3384 	EXP 	image_r: image = 'stimuli/fractal_right.png'
17.3384 	EXP 	image_l: autoDraw = True
17.3384 	EXP 	image_r: autoDraw = True
17.3552 	DATA 	Mouse:  Left button up, pos=(781,571)
18.0886 	DATA 	Mouse: Left button down, pos=(768,551)
18.0907 	EXP 	New trial (rep=10, index=0): None
18.1384 	EXP 	image_l: autoDraw = False
18.1384 	EXP 	image_r: autoDraw = False
18.1384 	EXP 	image_l: image = 'stimuli/fractal_left.png'
18.1384 	EXP 	image_r: image = 'stimuli/fractal_right.png'
18.1384 	EXP 	image_l: autoDraw = True
18.1384 	EXP 	image_r: autoDraw = True
18.1719 	DATA 	Mouse:  Left button up, pos=(768,552)
18.6894 	DATA 	Mouse: Left button down, pos=(1202,554)
18.6915 	EXP 	New trial (rep=11, index=0): None
18.7384 	EXP 	image_l: autoDraw = False
18.7384 	EXP 	image_r: autoDraw = False
18.7384 	EXP 	image_l: image = 'stimuli/fractal_left.png'
18.7384 	EXP 	image_r: image = 'stimuli/fractal_right.png'
18.7384 	EXP 	image_l: autoDraw = True
18.7384 	EXP 	image_r: autoDraw = True
18.7718 	DATA 	Mouse:  Left button up, pos=(1202,554)
19.3553 	DATA 	Mouse: Left button down, pos=(678,543)
19.3573 	EXP 	New trial (rep=12, index=0): None
19.4050 	EXP 	image_l: autoDraw = False
19.4050 	EXP 	image_r: autoDraw = False
19.4050 	EXP 	image_l: image = 'stimuli/fractal_left.png'
19.4050 	EXP 	image_r: image = 'stimuli/fractal_right.png'
19.4050 	EXP 	image_l: autoDraw = True
19.4050 	EXP 	image_r: autoDraw = True
19.4385 	DATA 	Mouse:  Left button up, pos=(678,543)
20.4887 	DATA 	Mouse: Left button down, pos=(690,552)
20.4915 	EXP 	New trial (rep=13, index=0): None
20.5384 	EXP 	image_l: autoDraw = False
20.5384 	EXP 	image_r: autoDraw = False
20.5384 	EXP 	image_l: image = 'stimuli/fractal_left.png'
20.5384 	EXP 	image_r: image = 'stimuli/fractal_right.png'
20.5384 	EXP 	image_l: autoDraw = True
20.5384 	EXP 	image_r: autoDraw = True
20.6053 	DATA 	Mouse:  Left button up, pos=(690,552)
21.8385 	DATA 	Mouse: Left button down, pos=(690,552)
21.8405 	EXP 	New trial (rep=14, index=0): None
21.8884 	EXP 	image_l: autoDraw = False
21.8884 	EXP 	image_r: autoDraw = False
21.8884 	EXP 	image_l: image = 'stimuli/fractal_left.png'
21.8884 	EXP 	image_r: image = 'stimuli/fractal_right.png'
21.8884 	EXP 	image_l: autoDraw = True
21.8884 	EXP 	image_r: autoDraw = True
21.9219 	DATA 	Mouse:  Left button up, pos=(690,552)
23.0893 	DATA 	Mouse: Left button down, pos=(1296,535)
23.0916 	EXP 	New trial (rep=15, index=0): None
23.1384 	EXP 	image_l: autoDraw = False
23.1384 	EXP 	image_r: autoDraw = False
23.1384 	EXP 	image_l: image = 'stimuli/fractal_left.png'
23.1384 	EXP 	image_r: image = 'stimuli/fractal_right.png'
23.1384 	EXP 	image_l: autoDraw = True
23.1384 	EXP 	image_r: autoDraw = True
23.1553 	DATA 	Mouse:  Left button up, pos=(1296,535)
23.7052 	DATA 	Mouse: Left button down, pos=(682,518)
23.7074 	EXP 	New trial (rep=16, index=0): None
23.7550 	EXP 	image_l: autoDraw = False
23.7550 	EXP 	image_r: autoDraw = False
23.7550 	EXP 	image_l: image = 'stimuli/fractal_left.png'
23.7550 	EXP 	image_r: image = 'stimuli/fractal_right.png'
23.7550 	EXP 	image_l: autoDraw = True
23.7550 	EXP 	image_r: autoDraw = True
23.7885 	DATA 	Mouse:  Left button up, pos=(682,518)
24.6052 	DATA 	Mouse: Left button down, pos=(741,605)
24.6073 	EXP 	New trial (rep=17, index=0): None
24.6550 	EXP 	image_l: autoDraw = False
24.6550 	EXP 	image_r: autoDraw = False
24.6550 	EXP 	image_l: image = 'stimuli/fractal_left.png'
24.6550 	EXP 	image_r: image = 'stimuli/fractal_right.png'
24.6550 	EXP 	image_l: autoDraw = True
24.6550 	EXP 	image_r: autoDraw = True
24.6718 	DATA 	Mouse:  Left button up, pos=(741,605)
26.0718 	DATA 	Mouse: Left button down, pos=(1235,574)
26.0739 	EXP 	New trial (rep=18, index=0): None
26.1217 	EXP 	image_l: autoDraw = False
26.1217 	EXP 	image_r: autoDraw = False
26.1217 	EXP 	image_l: image = 'stimuli/fractal_left.png'
26.1217 	EXP 	image_r: image = 'stimuli/fractal_right.png'
26.1217 	EXP 	image_l: autoDraw = True
26.1217 	EXP 	image_r: autoDraw = True
26.1718 	DATA 	Mouse:  Left button up, pos=(1235,574)
27.7552 	DATA 	Mouse: Left button down, pos=(1261,610)
27.7573 	EXP 	New trial (rep=19, index=0): None
27.8050 	EXP 	image_l: autoDraw = False
27.8050 	EXP 	image_r: autoDraw = False
27.8050 	EXP 	image_l: image = 'stimuli/fractal_left.png'
27.8050 	EXP 	image_r: image = 'stimuli/fractal_right.png'
27.8050 	EXP 	image_l: autoDraw = True
27.8050 	EXP 	image_r: autoDraw = True
27.8387 	DATA 	Mouse:  Left button up, pos=(1261,610)
29.8051 	DATA 	Mouse: Left button down, pos=(1205,612)
29.8071 	EXP 	New trial (rep=20, index=0): None
29.8550 	EXP 	image_l: autoDraw = False
29.8550 	EXP 	image_r: autoDraw = False
29.8550 	EXP 	image_l: image = 'stimuli/fractal_left.png'
29.8550 	EXP 	image_r: image = 'stimuli/fractal_right.png'
29.8550 	EXP 	image_l: autoDraw = True
29.8550 	EXP 	image_r: autoDraw = True
29.8723 	DATA 	Mouse:  Left button up, pos=(1205,612)
30.9552 	DATA 	Mouse: Left button down, pos=(755,628)
30.9572 	EXP 	New trial (rep=21, index=0): None
31.0049 	EXP 	image_l: autoDraw = False
31.0049 	EXP 	image_r: autoDraw = False
31.0049 	EXP 	image_l: image = 'stimuli/fractal_left.png'
31.0049 	EXP 	image_r: image = 'stimuli/fractal_right.png'
31.0049 	EXP 	image_l: autoDraw = True
31.0049 	EXP 	image_r: autoDraw = True
31.0551 	DATA 	Mouse:  Left button up, pos=(755,628)
32.2552 	DATA 	Mouse: Left button down, pos=(1300,624)
32.2572 	EXP 	New trial (rep=22, index=0): None
32.3050 	EXP 	image_l: autoDraw = False
32.3050 	EXP 	image_r: autoDraw = False
32.3050 	EXP 	image_l: image = 'stimuli/fractal_left.png'
32.3050 	EXP 	image_r: image = 'stimuli/fractal_right.png'
32.3050 	EXP 	image_l: autoDraw = True
32.3050 	EXP 	image_r: autoDraw = True
32.3218 	DATA 	Mouse:  Left button up, pos=(1300,624)
33.4052 	DATA 	Mouse: Left button down, pos=(709,620)
33.4073 	EXP 	New trial (rep=23, index=0): None
33.4550 	EXP 	image_l: autoDraw = False
33.4550 	EXP 	image_r: autoDraw = False
33.4550 	EXP 	image_l: image = 'stimuli/fractal_left.png'
33.4550 	EXP 	image_r: image = 'stimuli/fractal_right.png'
33.4550 	EXP 	image_l: autoDraw = True
33.4550 	EXP 	image_r: autoDraw = True
33.4884 	DATA 	Mouse:  Left button up, pos=(709,620)
34.6884 	DATA 	Mouse: Left button down, pos=(1247,634)
34.6905 	EXP 	New trial (rep=24, index=0): None
34.7383 	EXP 	image_l: autoDraw = False
34.7383 	EXP 	image_r: autoDraw = False
34.7383 	EXP 	image_l: image = 'stimuli/fractal_left.png'
34.7383 	EXP 	image_r: image = 'stimuli/fractal_right.png'
34.7383 	EXP 	image_l: autoDraw = True
34.7383 	EXP 	image_r: autoDraw = True
34.7889 	DATA 	Mouse:  Left button up, pos=(1247,634)
35.7384 	DATA 	Mouse: Left button down, pos=(590,603)
35.7404 	EXP 	New trial (rep=25, index=0): None
35.7882 	EXP 	image_l: autoDraw = False
35.7882 	EXP 	image_r: autoDraw = False
35.7882 	EXP 	image_l: image = 'stimuli/fractal_left.png'
35.7882 	EXP 	image_r: image = 'stimuli/fractal_right.png'
35.7882 	EXP 	image_l: autoDraw = True
35.7882 	EXP 	image_r: autoDraw = True
35.8217 	DATA 	Mouse:  Left button up, pos=(590,603)
37.7051 	DATA 	Mouse: Left button down, pos=(590,603)
37.7071 	EXP 	New trial (rep=26, index=0): None
37.7549 	EXP 	image_l: autoDraw = False
37.7549 	EXP 	image_r: autoDraw = False
37.7549 	EXP 	image_l: image = 'stimuli/fractal_left.png'
37.7549 	EXP 	image_r: image = 'stimuli/fractal_right.png'
37.7549 	EXP 	image_l: autoDraw = True
37.7549 	EXP 	image_r: autoDraw = True
37.8051 	DATA 	Mouse:  Left button up, pos=(590,603)
38.5884 	DATA 	Mouse: Left button down, pos=(590,603)
38.5905 	EXP 	New trial (rep=27, index=0): None
38.6382 	EXP 	image_l: autoDraw = False
38.6382 	EXP 	image_r: autoDraw = False
38.6382 	EXP 	image_l: image = 'stimuli/fractal_left.png'
38.6382 	EXP 	image_r: image = 'stimuli/fractal_right.png'
38.6382 	EXP 	image_l: autoDraw = True
38.6382 	EXP 	image_r: autoDraw = True
38.6884 	DATA 	Mouse:  Left button up, pos=(590,603)
39.5384 	DATA 	Mouse: Left button down, pos=(1202,624)
39.5405 	EXP 	New trial (rep=28, index=0): None
39.5882 	EXP 	image_l: autoDraw = False
39.5882 	EXP 	image_r: autoDraw = False
39.5882 	EXP 	image_l: image = 'stimuli/fractal_left.png'
39.5882 	EXP 	image_r: image = 'stimuli/fractal_right.png'
39.5882 	EXP 	image_l: autoDraw = True
39.5882 	EXP 	image_r: autoDraw = True
39.6385 	DATA 	Mouse:  Left button up, pos=(1202,624)
40.3718 	DATA 	Mouse: Left button down, pos=(806,590)
40.3738 	EXP 	New trial (rep=29, index=0): None
40.4216 	EXP 	image_l: autoDraw = False
40.4216 	EXP 	image_r: autoDraw = False
40.4216 	EXP 	image_l: image = 'stimuli/fractal_left.png'
40.4216 	EXP 	image_r: image = 'stimuli/fractal_right.png'
40.4216 	EXP 	image_l: autoDraw = True
40.4216 	EXP 	image_r: autoDraw = True
40.4717 	DATA 	Mouse:  Left button up, pos=(806,590)
41.4218 	DATA 	Mouse: Left button down, pos=(1213,590)
41.4239 	EXP 	New trial (rep=30, index=0): None
41.4715 	EXP 	image_l: autoDraw = False
41.4715 	EXP 	image_r: autoDraw = False
41.4715 	EXP 	image_l: image = 'stimuli/fractal_left.png'
41.4715 	EXP 	image_r: image = 'stimuli/fractal_right.png'
41.4715 	EXP 	image_l: autoDraw = True
41.4715 	EXP 	image_r: autoDraw = True
41.4884 	DATA 	Mouse:  Left button up, pos=(1213,590)
42.6053 	DATA 	Keypress: escape
42.9920 	EXP 	window1: mouseVisible = True
